,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,WHITE_ELO,BLACK_ELO,WINNER
9944,-5,0,0,-1000000,-5,0,0,0,0,0,-3,0,0,0,-1,-3,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,1,0,1,0,3,0,0,-1,0,1,3,-3,1,0,1,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,5,1220,302,-1
9945,-5,0,0,0,0,-5,-1000000,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,3,-3,0,1,0,-3,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,-3,3,0,0,0,0,5,0,1,0,1000000,0,0,0,0,0,3,0,0,802,370,-1
9946,0,-5,-3,-9,-3,-5,-1000000,0,0,0,0,0,-3,0,0,-1,-1,0,0,-1,0,-3,-1,0,0,-1,-1,1,-1,-1,0,0,0,0,1,0,1,1,0,0,1,1,3,0,0,0,0,1,0,3,3,3,9,0,1,0,0,5,0,0,0,5,1000000,0,1074,422,-1
9947,0,0,-5,-5,0,0,-1000000,0,0,-3,0,0,0,-1,-1,0,0,0,0,-3,0,0,0,0,-1,1,0,3,0,0,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9,0,1,1000000,0,5,0,3,0,5,0,0,0,852,1070,1
9948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,9,0,-1,-1000000,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,1,-3,0,0,0,0,0,-5,0,1,0,0,0,0,1000000,0,0,0,1831,2326,1
9949,0,0,0,0,-5,0,-1000000,0,0,0,0,-3,0,0,1,0,-9,0,0,1,0,0,0,3,0,0,-1,0,-1,1,0,0,0,-1,0,-3,1,0,0,-1,0,0,0,1,0,0,0,1000000,0,0,0,5,0,9,0,0,-5,0,0,0,0,3,0,5,1330,1435,1
9950,0,0,-9,0,-1000000,-3,0,-5,0,-1,0,0,-1,0,0,0,0,0,-3,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,1,1,0,1,0,0,9,3,0,1000000,1,0,1,0,0,0,0,0,0,5,0,0,5,0,3,0,0,523,2369,1
9951,0,0,0,0,-5,0,0,-5,0,0,0,-9,0,-1000000,-1,-1,0,0,0,0,0,-1,-3,0,0,-1,0,-1,0,0,0,0,-1,0,-1,1,0,0,1,0,1,0,0,0,5,5,0,1,0,1,0,3,0,1,0,-3,0,0,0,0,0,0,0,1000000,1597,1440,-1
9952,0,0,0,0,0,-5,-1000000,0,-3,0,0,0,-3,-1,-1,0,0,0,0,0,-3,-3,0,-1,-9,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,0,-5,0,0,0,3,1,0,0,0,0,3,1,1,0,1,0,5,3,0,0,1000000,0,5,1351,1252,-1
9953,0,0,0,-3,0,0,0,-5,0,0,0,-1000000,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,-1,0,0,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,1000000,-3,0,0,5,0,0,0,0,0,0,0,1457,1710,1
9954,0,-5,-9,0,-1000000,-3,-5,0,-1,-1,-1,-3,0,-1,-3,0,0,0,0,0,-1,0,0,-1,0,0,0,9,3,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,1,0,0,3,1,1,1,3,0,0,0,1,5,0,0,0,1000000,0,0,5,2003,2207,1
9955,-5,-3,0,0,-5,0,-1000000,0,0,0,0,0,0,-1,-1,-1,-1,-9,-1,0,0,0,0,0,0,-3,0,0,0,-3,1,0,9,1,0,0,-1,1,0,0,1,0,0,-1,1,0,-3,1,0,3,0,1,0,0,3,0,0,1000000,5,3,0,0,5,0,1528,799,-1
9956,0,-1000000,0,-5,0,0,-5,0,0,-1,-3,0,0,0,0,0,0,0,-1,0,0,1,0,0,-1,0,0,0,0,1,0,0,0,0,1,-1,0,-3,-9,0,0,0,0,1,0,0,1,0,1,1,0,0,0,9,1000000,0,0,0,0,0,5,0,0,5,1252,674,-1
9957,0,0,-3,0,-1000000,0,0,-5,0,0,0,0,0,-1,-1,0,0,-5,0,0,-1,0,0,-1,0,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,3,3,1,0,1,0,5,0,9,0,5,1000000,0,354,762,1
9958,-5,0,0,-9,0,-5,0,-1000000,-1,-1,0,0,0,-3,0,-1,0,0,0,0,0,0,0,-3,0,0,-1,0,0,-1,-1,3,0,0,0,-3,0,3,0,0,0,0,3,1,0,0,9,1,1,1,0,0,0,1,1,0,5,0,3,0,0,5,1000000,0,1407,572,-1
9959,-5,0,-3,-1000000,0,-5,0,0,0,-1,0,-3,-9,-1,0,3,0,0,-3,0,-1,0,0,9,0,0,0,-1,1,0,-1,0,-1,0,-1,1,0,0,3,-3,1,0,1,0,0,0,1,0,0,1,3,3,0,1,0,0,0,5,0,0,1000000,0,0,5,760,1764,1
9960,0,0,-3,0,-5,-5,0,-1000000,0,0,-9,0,0,0,-1,0,-1,0,0,0,-1,0,-3,0,1,0,1,-1,1,-1,0,-1,0,1,0,1,0,0,0,-3,0,3,0,3,0,1,1,3,0,0,9,0,0,1000000,0,0,5,0,3,0,5,0,0,0,840,957,1
9961,0,0,-1000000,0,0,0,0,-5,-1,-1,0,-5,0,-1,0,0,0,0,0,-1,0,0,-1,0,3,0,-1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,0,1,1,-9,0,0,0,1,3,0,5,0,0,9,0,0,1000000,5,625,1216,1
9962,0,0,0,0,0,-1000000,0,-5,-1,0,0,-1,0,-1,0,-1,-3,-1,0,1,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,-3,0,1,0,0,0,0,0,0,0,0,1,1,0,9,-3,0,0,3,0,3,1,0,0,0,0,1000000,5,0,5,1926,2119,1
9963,0,0,0,0,0,0,-5,-5,-1,-1,0,-1000000,-1,-1,0,0,0,0,0,-1,-3,0,0,1,-9,0,-1,0,-3,-1,3,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,1,9,0,1,0,0,5,0,0,1000000,0,0,5,0,1680,252,-1
9964,0,-5,-3,-5,0,0,-1000000,0,-1,0,0,-9,0,-1,-3,0,0,-1,-3,1,0,-3,-1,-1,0,0,-1,0,-1,0,0,0,1,0,3,0,0,1,0,0,3,0,1,1,0,0,1,1,0,1,0,3,0,0,3,0,5,0,0,9,0,5,1000000,0,831,937,1
9965,-5,0,0,0,0,-5,-1000000,0,0,0,-1,0,-9,-1,-1,0,-1,-1,-3,0,-1,0,0,-1,0,0,0,0,1,0,0,1,0,-3,1,3,0,9,1,-3,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,5,0,5,1000000,0,2285,2230,-1
9966,-5,0,0,0,0,-5,-1000000,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,-3,1,0,-1,-1,0,0,-1,9,3,0,0,-3,0,-1,1,0,0,1,0,0,0,1,0,0,0,0,-3,0,1,0,1000000,1,0,0,0,0,5,0,0,0,5,0,1865,2264,1
9967,-5,0,0,-9,0,-5,-1000000,0,0,0,0,0,-3,-1,-3,-1,-1,0,-3,0,-1,0,-1,0,0,0,9,0,0,0,0,0,0,-1,0,1,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,1,1,1,5,0,3,0,5,0,1000000,0,590,1978,1
9968,0,0,-3,0,-5,-5,-1000000,0,-1,0,-9,0,0,-1,0,0,0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,1,-1,0,0,1,-1,0,5,-3,0,0,0,0,1,0,0,0,3,1,1,0,9,1,0,3,0,5,0,0,0,0,0,1000000,0,2030,1690,-1
9969,0,0,0,0,0,-5,0,0,0,0,0,0,-3,-1,-1,-1000000,-1,0,5,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,1,0,0,1,0,-9,0,0,0,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,1000000,0,972,1168,1
9970,-5,0,0,0,0,0,0,-5,-3,0,-1,-1000000,0,0,-9,0,0,-1,0,-3,-1,0,0,0,0,-3,0,-1,0,-1,0,0,0,1,0,1,0,1,-1,3,-1,3,1,0,0,0,-3,1,1,0,9,3,1,0,3,0,0,1000000,5,0,0,0,0,5,500,1987,1
9971,0,0,-5,-9,-3,-5,-1000000,0,-1,-3,0,-1,-3,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,1,0,1,0,-1,3,1,1,0,1,3,0,1,0,0,-3,0,0,3,1,3,1,0,0,5,9,5,0,1000000,0,280,1861,1
9972,0,-1000000,0,-5,0,0,0,-5,-1,0,0,0,-3,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-3,0,0,0,0,0,0,5,0,0,0,0,3,1,1,0,0,0,3,0,1,3,1000000,0,0,-3,0,5,0,0,0,376,738,1
9973,0,0,0,0,0,-5,-1000000,0,0,-3,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1000000,-9,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,611,286,-1
9974,0,-5,-3,0,-1000000,-3,0,-5,-1,0,0,-3,0,-1,-1,-1,0,-1,0,3,-1,0,0,0,0,3,0,0,0,0,0,-3,0,1,1,-1,0,0,-9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,0,0,9,1000000,0,3,5,1995,972,-1
9975,0,0,0,0,0,0,0,0,0,0,0,-1000000,-3,0,0,0,-1,0,-3,0,0,0,-5,0,0,0,0,0,0,5,1,0,0,0,9,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1000000,0,0,-5,0,0,0,985,1928,1
9976,-5,0,0,-9,-1000000,-3,0,-5,-1,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-3,0,0,0,-1,0,0,0,1,0,0,0,0,1,0,3,-3,1,9,0,1,0,1,0,3,0,1000000,1,3,5,0,0,0,0,0,0,5,2145,2479,1
9977,0,0,-1000000,0,0,0,5,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,2157,1
9978,0,0,-5,0,0,-3,-1000000,0,0,0,0,-3,0,-1,-1,0,-1,0,0,-1,0,-3,0,-1,0,0,-9,0,0,0,0,0,0,0,-1,3,-5,0,0,0,0,0,9,0,0,1,3,1,3,0,1,0,0,0,1,0,0,5,0,5,0,0,1000000,0,1874,564,-1
9979,-5,0,-3,-5,0,0,-1000000,0,0,-1,-9,0,0,-1,0,-1,0,0,0,0,-1,0,-1,-3,-1,1,-3,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,1,3,0,0,3,3,0,1,0,0,0,5,9,0,5,1000000,0,1186,911,-1
9980,0,0,0,0,-5,-3,-1000000,-5,-1,-1,0,0,-1,0,-1,0,0,0,0,-9,0,0,0,0,0,0,0,-1,0,0,1,-1,0,-3,0,1,-3,1,0,0,0,0,3,9,0,3,0,0,1,1,1,0,3,0,0,0,5,0,3,0,1000000,0,0,5,471,1616,1
9981,0,0,-5,-5,0,0,0,-1000000,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,0,-1,0,-3,-9,0,0,1,0,1,-1,0,-1,0,1,0,1,3,0,-3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,9,0,5,1000000,0,1538,940,-1
9982,0,0,0,0,-1000000,0,-3,-5,-5,-1,0,-3,0,0,-3,0,-1,0,0,0,-1,0,-1,-1,1,0,-1,-1,1,-1,1,1,0,0,0,1,-3,1,0,0,3,0,1,0,0,3,0,0,0,0,1,0,0,1000000,0,5,5,0,0,9,0,0,3,0,596,666,1
9983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,476,-1
9984,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1000000,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,850,384,-1
9985,-5,0,0,0,0,-1000000,0,0,0,0,-3,-3,0,0,0,0,-1,-9,0,0,-1,0,0,0,0,0,0,-1,0,-3,3,0,1,0,-1,1,0,1,0,3,0,0,0,0,1,0,0,1,0,-5,0,0,0,3,0,0,5,0,9,3,0,1000000,5,0,1520,1403,-1
9986,0,0,-1000000,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,3,0,0,-1,0,0,0,-1,1,0,0,1,0,0,0,-3,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,1513,1
9987,0,-5,0,0,0,0,-1000000,0,0,-3,0,-5,0,-1,0,0,-1,0,0,0,-3,0,-1,0,0,0,-1,0,-1,0,0,-1,3,0,1,0,1,0,0,0,0,9,0,0,0,5,0,1,0,0,0,-3,0,0,3,0,0,0,0,0,-9,5,0,1000000,1108,601,-1
9988,0,0,-1000000,0,0,0,-5,0,-1,0,0,0,0,0,0,0,0,-3,1,0,-1,0,0,0,0,-1,0,0,0,-1,1,-1,0,0,0,1,0,0,0,1,0,0,3,0,0,5,1,0,-5,0,-3,0,1,0,3,0,0,0,5,0,0,0,1000000,0,1417,1096,-1
9989,-5,0,0,0,-5,0,-1000000,0,0,0,0,0,-9,0,0,0,0,-1,0,0,-3,0,0,0,-1,0,0,0,0,-1,-1,1,0,-3,0,0,0,1,0,0,3,0,0,-1,1,0,0,1,1,1,0,0,0,5,3,0,5,0,3,0,0,0,1000000,0,2371,805,-1
9990,0,-5,0,0,0,0,-1000000,0,-9,0,0,0,0,-1,-1,0,0,0,9,0,0,0,0,-1,0,0,0,-1,3,0,0,0,0,-3,0,0,0,0,0,0,-5,0,0,0,1,1,0,1,0,0,0,0,3,0,1,0,0,0,5,5,0,1000000,0,0,1040,1471,1
9991,-5,0,-3,3,-1000000,0,0,-5,0,-9,0,0,0,0,0,0,0,0,0,-3,-1,-3,0,0,3,-1,0,-1,0,-1,-1,-1,0,0,-1,1,3,0,0,0,1,3,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,5,9,0,5,0,1000000,2070,1196,-1
9992,-5,0,0,0,-5,0,-1000000,0,-1,-1,0,-3,0,-1,-3,0,0,-3,0,0,0,0,-1,-1,-9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,9,0,3,0,1,0,0,0,0,0,1,1,0,5,0,5,0,0,0,1000000,0,1777,901,-1
9993,0,0,0,0,0,0,0,-5,-5,0,0,0,0,-1000000,0,-9,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,3,0,0,3,1000000,0,2143,403,-1
9994,-5,0,-3,0,-3,0,-1000000,0,-1,-1,0,0,-3,-5,-1,-1,0,-9,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,1,1,5,0,3,9,0,5,0,1000000,596,970,1
9995,0,0,-5,0,0,-1000000,0,-5,0,-9,0,0,-3,-3,0,0,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,9,0,1,1,5,0,0,0,5,0,0,1000000,1615,1217,-1
9996,-5,-3,0,-9,-5,0,-1000000,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,3,-3,-1,3,-1,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,3,1,0,0,0,1,-1,0,5,0,0,0,5,0,1000000,0,958,825,-1
9997,0,0,0,0,-1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,5,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,1949,1
9998,0,-5,0,-3,0,-5,-1000000,0,0,0,-1,-9,0,-1,-1,0,-1,0,0,-1,0,-3,0,-1,0,-1,0,0,-1,0,0,0,1,0,1,-3,1,0,-3,1,0,1,3,1,0,3,1,0,0,3,0,0,0,1,3,1000000,0,5,0,9,5,0,0,0,1230,571,-1
9999,-5,-3,0,0,-5,0,-1000000,-3,-1,-1,0,-9,0,-1,0,-1,0,0,0,-1,0,0,-1,1,0,0,0,3,0,-3,0,0,0,0,1,-1,0,0,-3,0,0,0,0,0,0,1,3,0,1,1,0,3,3,0,1,0,5,0,0,9,1000000,0,0,5,844,1603,1
10000,0,0,0,-5,0,0,0,-1000000,-1,0,0,0,-5,0,-1,-1,0,0,0,0,-9,0,-3,0,3,0,-1,0,3,0,0,0,0,1,0,1,0,-1,1,-3,0,0,0,0,-1,1,0,0,0,1,0,0,9,0,0,1,5,0,5,0,0,0,1000000,0,2141,2068,-1
10001,0,0,0,0,-5,0,-1000000,0,0,-1,0,-5,-3,0,-3,0,-1,0,-1,0,-1,-1,0,-1,0,-9,0,-1,0,0,-1,0,0,1,0,1,0,0,1,0,1,0,5,1,1,0,0,1,0,-3,0,3,9,1,0,3,0,0,0,0,5,0,0,1000000,2023,1968,-1
10002,-5,0,-3,0,0,-5,-1000000,0,-1,0,3,0,0,0,-1,-1,0,0,0,-1,0,-1,-3,0,0,0,0,0,-3,0,0,0,0,0,0,0,-9,0,0,0,0,0,1,-1,3,0,0,1,1,1,0,0,0,1,1,0,5,0,0,9,1000000,3,0,5,1971,1832,-1
10003,0,5,0,0,0,-3,-1000000,0,-1,0,-9,0,0,-5,0,-1,-3,0,0,0,0,-3,0,0,0,0,-1,-1,0,-1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,9,0,0,0,1000000,3,5,1090,2432,1
10004,0,-3,0,-3,-3,0,-5,0,0,-1,0,-9,-3,0,-1,-1000000,0,0,0,0,0,-1,0,-1,0,0,-1,0,-1,1,0,3,-1,0,1,-1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5,3,0,5,9,3,0,0,0,1000000,1456,1964,1
10005,-5,0,0,-1000000,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,3,0,-3,-5,-9,-1,0,-1,0,0,-1,0,0,0,0,1,1,-1,0,0,1,0,1,3,0,1,-3,0,0,0,0,3,0,0,5,3,0,1,5,0,0,9,0,0,1000000,0,2146,1817,-1
10006,0,0,0,0,-5,0,-1000000,0,0,0,0,0,0,0,-1,0,0,-3,0,0,0,0,-9,-1,0,-1,-1,-3,-1,0,0,-5,-1,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9,0,1,0,5,0,0,0,5,0,1000000,0,2312,2275,-1
10007,0,0,-5,-5,0,0,-3,-1000000,-1,0,0,0,-9,0,-3,-1,0,0,0,0,0,0,-1,0,0,0,1,-1,-3,-1,0,0,3,0,0,3,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,3,0,0,0,5,9,0,5,1000000,0,1211,556,-1
10008,-5,0,-3,0,0,-3,0,-5,0,-1,0,-1000000,0,-1,-1,-1,-1,0,-3,0,-1,0,-3,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,3,0,0,0,0,1,0,0,3,0,1,1,1,0,0,0,1,1,0,5,0,0,9,1000000,3,0,5,756,1269,1
10009,0,0,0,0,0,0,-1000000,0,0,0,0,0,0,0,-1,0,0,0,0,0,9,0,0,-1,0,0,0,-5,-3,-1,0,0,0,0,0,0,-3,0,0,1,0,1,0,-9,0,3,0,0,1,0,0,0,0,3,1,0,0,0,5,0,0,0,1000000,0,517,1092,1
10010,0,-5,0,0,-5,0,-1000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-9,3,-1,0,-1,-3,-1,0,0,0,0,0,0,0,0,0,0,9,5,-3,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,1000000,990,1310,1
10011,0,0,0,5,0,0,0,0,-1,0,0,0,0,-1000000,-1,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1000000,1203,2448,1
10012,-5,-1000000,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,-1,-1,0,-9,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1000000,0,1,0,0,0,0,0,0,5,-3,3,0,563,431,-1
10013,-5,0,0,0,0,0,-5,-1000000,0,0,-1,0,-9,-1,0,0,-1,-1,0,-3,0,-3,0,0,0,0,0,1,-1,0,0,-3,5,1,0,0,0,0,-1,-1,0,1,3,1,1,0,0,1,0,3,0,0,0,1,3,0,0,0,3,0,0,9,5,1000000,1777,1968,1
10014,-5,0,0,-1000000,0,-5,0,0,0,-1,-1,0,-9,0,0,-1,-1,0,0,-1,0,0,0,0,1,0,0,1,1,-3,0,0,0,1,0,-3,0,-1,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,1,1,1,0,0,5,0,0,5,1000000,0,580,849,1
10015,0,0,0,0,0,0,0,-5,-5,0,0,0,-3,-1000000,-3,-1,-1,-1,-3,0,-3,0,-1,0,1,0,-1,0,0,-1,0,0,0,1,0,0,-1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,5,0,3,9,5,0,1000000,0,1101,1150,1
10016,-5,-9,0,-5,0,-3,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,-1000000,0,0,-3,-3,0,1,-3,-1,3,0,0,9,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,0,0,0,1,1,5,0,0,5,0,3,1000000,0,2015,1895,-1
10017,-5,0,-3,-9,-1000000,0,9,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-3,-1,-1,0,0,0,0,0,0,-3,1,0,0,0,1,0,0,1,-3,0,0,1,0,1,1,3,0,1,1,0,5,0,0,0,1000000,3,3,5,702,951,1
10018,-5,0,-9,0,-5,0,-1000000,0,-1,-3,0,-1,-3,-1,-1,0,0,-1,0,0,-1,0,0,-1,0,1,0,1,3,0,0,-3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,1,1,1,5,0,0,0,5,0,1000000,0,1369,1442,1
10019,-5,0,0,0,0,-5,-1000000,0,0,-3,-1,-9,0,-1,-3,0,0,-1,0,-3,-1,0,-1,0,0,1,0,-1,0,0,1,-1,-1,0,0,1,0,1,0,1,1,0,0,3,1,0,0,0,0,3,9,3,0,0,0,0,0,0,5,0,1000000,0,5,0,328,1590,1
10020,-5,0,-3,-9,0,-5,0,-1000000,-1,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,-1,0,0,-3,0,0,0,0,0,0,0,3,-1,1,1,0,0,0,0,3,1,-3,0,9,0,1,1,1,0,3,0,1,1,5,0,0,0,1000000,0,0,5,583,2020,1
10021,5,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,1,0,9,-1,-1,-1000000,0,-1,0,0,-1,0,0,-1,-1,0,0,0,-9,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,1000000,0,0,0,0,0,5,0,0,1242,1424,1
10022,-5,0,0,0,-3,0,0,0,0,0,0,-1,3,0,-5,-1000000,-1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,3,1000000,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2143,2376,1
10023,0,0,0,-5,0,0,-1000000,0,0,-3,-3,0,-5,0,0,-1,-1,-9,0,0,0,-1,0,0,0,0,0,0,0,3,-1,0,1,0,-1,3,1,0,0,0,0,0,3,0,0,1,1,1,0,1,0,0,0,9,0,0,0,0,0,0,5,0,1000000,0,1420,2487,1
10024,0,0,0,0,0,0,-1000000,0,-1,0,0,0,0,-1,0,0,1,0,-5,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-1,-9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1000000,0,0,2010,674,-1
10025,0,0,0,0,0,-1000000,0,0,5,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,-1,0,0,0,0,0,0,0,1,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,341,428,1
10026,0,0,0,0,0,0,0,-5,0,0,3,0,0,-1,-1000000,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,-3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0,1000000,0,413,1102,1
10027,-5,0,0,0,0,0,-5,0,0,-1,0,0,0,-1,0,-1000000,0,-3,-1,-1,0,0,0,-1,-1,0,0,0,-1,0,0,-9,1,0,0,1,1,-3,0,0,0,0,1,0,0,0,5,0,0,1,0,9,0,1,0,3,0,0,0,3,0,5,0,1000000,1304,886,-1
10028,0,0,-5,0,0,0,0,-5,-1,0,0,-1000000,0,-1,0,0,0,-1,0,-1,-1,0,0,-1,-3,0,0,0,0,0,0,0,1,0,-1,0,-3,0,1,0,0,0,1000000,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,5,3,0,0,1322,2131,1
10029,-5,0,-9,0,-1000000,-3,0,-5,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,3,0,0,-1,0,-1,0,1,0,-1,0,0,0,1,0,0,0,1,0,0,3,0,3,9,1,0,1,-3,1,5,0,0,0,1000000,5,0,0,1496,1592,1
10030,0,0,0,-9,-5,0,-1000000,0,0,-1,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-5,-1,0,0,0,0,0,1,0,-3,0,1,3,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1000000,3,5,837,699,-1
10031,-5,0,-3,0,0,-5,-1000000,0,0,-1,0,0,-3,-1,0,-1,-1,0,0,0,-1,0,0,-1,0,0,1,-1,1,0,0,0,0,-3,0,0,0,0,0,0,1,3,0,0,0,3,0,1,0,0,-9,0,3,1,1,0,0,5,0,9,0,5,1000000,0,1769,1834,1
10032,-5,0,-3,0,-1000000,-3,0,-5,0,-1,0,0,-9,-1,-1,-1,-1,0,0,3,-3,0,0,-3,0,0,-1,0,1,0,0,0,0,1,1,-1,0,1,0,0,0,0,0,9,0,0,1,0,1,0,0,0,1,0,3,1,5,0,0,0,0,5,1000000,0,458,1654,1
